,Open,High,Low,Close,Volume,Adj. Close,Date
2018-01-02,41.66346862283054,42.13058855075112,41.51075469121788,42.085670471191406,23370800,42.085670471191406,2018-01-02
2018-01-03,40.84600325744091,41.510748239683565,39.21108547719938,40.65735626220703,116479000,40.65735626220703,2018-01-03
2018-01-04,39.09431084737557,40.10939845192733,38.34871458713117,39.91176986694336,89209100,39.91176986694336,2018-01-04
2018-01-05,39.911774036681976,40.55855607200622,39.43567249777314,40.190250396728516,41824000,40.190250396728516,2018-01-05
2018-01-08,39.76804507625089,40.28007971195968,39.48956871620435,40.190250396728516,33733800,40.190250396728516,2018-01-08
2018-01-09,40.154312181016735,40.280074577015526,39.067361842149126,39.184139251708984,44282300,39.184139251708984,2018-01-09
2018-01-10,38.92363585038659,39.16617567432935,38.124139908367006,38.17803955078125,45735000,38.17803955078125,2018-01-10
2018-01-11,38.44752719133102,39.1482087678842,38.133121207906534,38.9954948425293,35371500,38.9954948425293,2018-01-11
2018-01-12,39.031432307481325,39.166176275432115,38.63617511058104,38.84278869628906,29973600,38.84278869628906,2018-01-12
2018-01-16,39.12125820543776,39.33685333282063,38.528375888595235,38.752952575683594,38367200,38.752952575683594,2018-01-16
2018-01-17,39.12125762422412,39.92973505643819,39.08532453239944,39.87583541870117,32368600,39.87583541870117,2018-01-17
2018-01-18,39.884821353957996,40.190245788197764,39.678207784434576,39.95668411254883,26826500,39.95668411254883,2018-01-18
2018-01-19,40.082449613279636,40.32499286749162,39.75007704718258,40.26211166381836,25780200,40.26211166381836,2018-01-19
2018-01-22,40.24414207420917,41.13346727243294,40.23516051440698,41.0975341796875,27706800,41.0975341796875,2018-01-22
2018-01-23,41.15143799716351,41.40296281838378,40.98974249015944,41.376014709472656,22135100,41.376014709472656,2018-01-23
2018-01-24,41.23227760006281,41.43888772333325,40.387867135567575,40.881935119628906,32464200,40.881935119628906,2018-01-24
2018-01-25,41.21431021422863,41.65447855536979,40.57650988602143,40.69329071044922,36758700,40.69329071044922,2018-01-25
2018-01-26,43.46008328321853,45.05008670627428,43.22652159977661,44.987205505371094,86916100,44.987205505371094,2018-01-26
2018-01-29,44.55601565789376,45.6788991515581,44.34940550627174,44.89737319946289,46304000,44.89737319946289,2018-01-29
2018-01-30,44.44822639024505,44.96924605338125,43.783481182455596,43.82839584350586,32814600,43.82839584350586,2018-01-30
2018-01-31,44.22364228794526,44.24160883472487,42.72347161291612,43.24448776245117,41619900,43.24448776245117,2018-01-31
2018-02-01,42.84923212595141,43.54092872603698,42.62465544125226,42.804317474365234,28840400,42.804317474365234,2018-02-01
2018-02-02,42.50787297310234,42.93007822068683,41.41193769729652,41.45685577392578,28663000,41.45685577392578,2018-02-02
2018-02-05,41.63651819876652,42.45397723770918,39.974652013842245,39.992618560791016,47869000,39.992618560791016,2018-02-05
2018-02-06,39.81173701183052,40.634741878464666,38.91637840086896,40.61665344238281,58145400,40.61665344238281,2018-02-06
2018-02-07,40.31820520200534,41.8737728447584,40.10114740649602,40.87893295288086,37508400,40.87893295288086,2018-02-07
2018-02-08,40.95128064855323,41.07789625037919,38.65410447967571,38.66314697265625,43151300,38.66314697265625,2018-02-08
2018-02-09,39.341450942429844,40.046882751874975,38.021026060641944,39.74843215942383,49301100,39.74843215942383,2018-02-09
2018-02-12,39.92931085601033,40.84275446984371,39.875045546766344,40.54430389404297,28379500,40.54430389404297,2018-02-12
2018-02-13,40.32724412642031,40.49907908889526,40.028790115261586,40.20967102050781,19517600,40.20967102050781,2018-02-13
2018-02-14,39.85695841002127,41.159294824195754,39.82982747952283,41.041725158691406,19922000,41.041725158691406,2018-02-14
2018-02-15,41.4939207271008,41.59340539361342,40.65282748296917,41.530094146728516,23536800,41.530094146728516,2018-02-15
2018-02-16,41.439644798078504,42.136033835106126,41.15927930524444,41.20450210571289,21475200,41.20450210571289,2018-02-16
2018-02-20,41.11407542146998,42.24457685815811,41.05076761701677,41.89186096191406,25512000,41.89186096191406,2018-02-20
2018-02-21,42.20839967606378,42.561119019749604,41.53009881900241,41.548187255859375,27527500,41.548187255859375,2018-02-21
2018-02-22,41.72907018023181,42.108920472453306,41.258781149394906,41.421573638916016,16946400,41.421573638916016,2018-02-22
2018-02-23,41.90994396932022,43.22132615598752,41.88281304235992,43.16706085205078,26040900,43.16706085205078,2018-02-23
2018-02-26,43.592137131725856,44.433230496747974,43.501694944616844,44.41514205932617,26992300,44.41514205932617,2018-02-26
2018-02-27,44.65027921743417,46.03401518063502,44.59601736202535,45.13865661621094,43624100,45.13865661621094,2018-02-27
2018-02-28,45.38285075024195,45.527554798687646,44.568888321474496,44.57793426513672,35541200,44.57793426513672,2018-02-28
2018-03-01,44.76785382373563,44.96682316695747,42.93192072042403,43.26654815673828,36326600,43.26654815673828,2018-03-01
2018-03-02,42.68773628241423,44.360877081347375,42.4706784817336,44.297569274902344,33310600,44.297569274902344,2018-03-02
2018-03-05,43.92675643081159,45.03916925027435,43.4474250033238,44.99394989013672,30826500,44.99394989013672,2018-03-05
2018-03-06,45.36476266244906,46.422913827999324,45.355720168733825,45.8621826171875,39132300,45.8621826171875,2018-03-06
2018-03-07,45.38284743463905,46.567614116617364,45.31049369069393,46.41386413574219,31801900,46.41386413574219,2018-03-07
2018-03-08,46.83893709060973,47.10121425605639,45.64512783066513,45.88931655883789,29481200,45.88931655883789,2018-03-08
2018-03-09,46.368647631242766,47.3001797168953,46.124458905388714,47.2006950378418,32727900,47.2006950378418,2018-03-09
2018-03-12,46.90223831174464,46.98363454304217,45.67225234992236,46.59474182128906,32044400,46.59474182128906,2018-03-12
2018-03-13,47.49914184630071,48.63868561018046,46.47716773066753,46.82988357543945,45573900,46.82988357543945,2018-03-13
2018-03-14,47.08312548932783,47.19165266219522,46.40482462137755,46.902244567871094,24993500,46.902244567871094,2018-03-14
2018-03-15,47.236866397810154,47.300174195269065,46.01582636108398,46.015926361083984,25631200,46.015926361083984,2018-03-15
2018-03-16,46.27820205688476,46.75753697994949,46.11541303491934,46.278202056884766,42559800,46.278202056884766,2018-03-16
2018-03-19,45.889310707352095,46.33246528899653,45.15674461624556,45.970706939697266,31115200,45.970706939697266,2018-03-19
2018-03-20,46.01592868522333,46.85702197967734,45.988794306358876,46.62187576293945,22215000,46.62187576293945,2018-03-20
2018-03-21,46.621870653490085,47.18259830500191,46.27819730900786,46.630916595458984,23239500,46.630916595458984,2018-03-21
2018-03-22,45.889310707352095,46.99267764023348,45.76269166258034,45.970706939697266,30916000,45.970706939697266,2018-03-22
2018-03-23,45.753656022943964,46.11541787644299,44.64114298095703,44.64124298095703,37683900,44.64124298095703,2018-03-23
2018-03-26,45.88931470458281,47.47201667692233,45.50946443721274,47.46297073364258,39306200,47.46297073364258,2018-03-26
2018-03-27,47.94230108742586,48.15935887076611,45.92548703604175,46.29629135131836,38777000,46.29629135131836,2018-03-27
2018-03-28,45.67225785170088,45.85313877081984,44.32469862678201,44.85829544067383,37970900,44.85829544067383,2018-03-28
2018-03-29,45.20196714349316,47.101311547851566,45.102482469215126,47.10121154785156,45265800,47.10121154785156,2018-03-29
2018-04-02,46.748492922567536,47.06503538641765,42.769130041443304,44.24330139160156,67187800,44.24330139160156,2018-04-02
2018-04-03,44.3156491380241,45.1838732727244,43.78205240836154,44.99394989013672,39432400,44.99394989013672,2018-04-03
2018-04-04,43.50168542733021,45.36475267397447,43.420289201748275,45.21100616455078,30370000,45.21100616455078,2018-04-04
2018-04-05,45.229093655204615,45.871221003731165,45.192920236286476,45.563724517822266,25115400,45.563724517822266,2018-04-05
2018-04-06,45.03014134709379,45.58182668954933,43.863462847476384,44.12574005126953,28215200,44.12574005126953,2018-04-06
2018-04-09,44.460360124940145,46.22394304669152,44.46026012494014,44.81307601928711,31437000,44.81307601928711,2018-04-09
2018-04-10,46.23297936609513,46.56761022887975,45.5275476716058,46.3686408996582,25906400,46.3686408996582,2018-04-10
2018-04-11,46.1154159277691,46.78467084344022,45.961665939023085,46.21489715576172,17568400,46.21489715576172,2018-04-11
2018-04-12,46.56761034541318,48.1774430676419,46.531433476370346,47.680023193359375,29781400,47.680023193359375,2018-04-12
2018-04-13,47.987526646594866,48.12318475017494,46.66709833497236,46.902244567871094,20884900,46.902244567871094,2018-04-13
2018-04-16,47.29114031444388,47.50819467382374,46.83893970738288,47.390625,18855500,47.390625,2018-04-16
2018-04-17,47.85186856701864,48.5663463611343,47.8337801285581,48.4216423034668,21228700,48.4216423034668,2018-04-17
2018-04-18,48.40353953652904,49.163236476901176,48.24074708859102,48.48493576049805,22164700,48.48493576049805,2018-04-18
2018-04-19,47.88803753448459,47.897080027212915,46.676139957926715,47.22782516479492,25422400,47.22782516479492,2018-04-19
2018-04-20,47.18259874463546,47.28208340712434,46.01592407094457,46.603782653808594,26910100,46.603782653808594,2018-04-20
2018-04-23,46.74849396961567,46.9293748887218,45.98879686938321,46.21489715576172,21706700,46.21489715576172,2018-04-23
2018-04-24,46.911287569017404,48.512078048702634,46.251075131070955,46.53144073486328,42494700,46.53144073486328,2018-04-24
2018-04-25,46.90224030638897,47.11929463240245,45.762693019761116,46.4681282043457,25752800,46.4681282043457,2018-04-25
2018-04-26,47.263999783807684,48.17744682325722,47.09216481748322,47.978477478027344,39575000,47.978477478027344,2018-04-26
2018-04-27,50.13999390371406,50.456536347118515,47.23686730715517,47.68906784057617,69888100,47.68906784057617,2018-04-27
2018-04-30,47.53532373283923,48.267886426228536,46.31438016049631,46.685184478759766,36417400,46.685184478759766,2018-04-30
2018-05-01,46.70327966121404,48.3131127705999,46.522398722515,48.231719970703125,27600800,48.231719970703125,2018-05-01
2018-05-02,48.0146588064679,48.11414348831671,47.16452293887966,47.309226989746094,25778300,47.309226989746094,2018-05-02
2018-05-03,46.929365777733246,47.535316221595494,46.31437284217868,47.282081604003906,28561000,47.282081604003906,2018-05-03
2018-05-04,46.9546284404739,48.06436701467708,46.39066447142085,48.009788513183594,25642500,48.009788513183594,2018-05-04
