,Open,High,Low,Close,Volume,Adj. Close,Date
2021-10-01,6.889999866485596,7.019999980926514,6.78000020980835,6.960000038146973,1535700,6.960000038146973,2021-10-01
2021-10-04,6.909999847412109,6.949999809265137,6.650000095367432,6.670000076293945,1526400,6.670000076293945,2021-10-04
2021-10-05,6.71999979019165,6.739999771118164,6.619999885559082,6.71999979019165,1084900,6.71999979019165,2021-10-05
2021-10-06,6.630000114440918,6.75,6.519999980926514,6.710000038146973,2210900,6.710000038146973,2021-10-06
2021-10-07,6.739999771118164,6.980000019073486,6.71999979019165,6.889999866485596,1315100,6.889999866485596,2021-10-07
2021-10-08,6.929999828338623,7.0,6.860000133514404,6.869999885559082,848500,6.869999885559082,2021-10-08
2021-10-11,6.829999923706055,6.989999771118164,6.809999942779541,6.900000095367432,686300,6.900000095367432,2021-10-11
2021-10-12,6.960000038146973,6.980000019073486,6.860000133514404,6.889999866485596,749200,6.889999866485596,2021-10-12
2021-10-13,6.889999866485596,6.96999979019165,6.840000152587891,6.940000057220459,1023500,6.940000057220459,2021-10-13
2021-10-14,6.909999847412109,7.099999904632568,6.90989984741211,7.010000228881836,1891300,7.010000228881836,2021-10-14
2021-10-15,7.099999904632568,7.179999828338623,7.0,7.010000228881836,1230900,7.010000228881836,2021-10-15
2021-10-18,7.0,7.25,6.960000038146973,7.150000095367432,1639700,7.150000095367432,2021-10-18
2021-10-19,7.199999809265137,7.829999923706055,7.150000095367432,7.409999847412109,8440400,7.409999847412109,2021-10-19
2021-10-20,7.349999904632568,7.350099904632568,7.03000020980835,7.210000038146973,2098600,7.210000038146973,2021-10-20
2021-10-21,7.150000095367432,7.320000171661377,7.019999980926514,7.050000190734863,2321600,7.050000190734863,2021-10-21
2021-10-22,7.010000228881836,7.050000190734863,6.650000095367432,6.78000020980835,5495000,6.78000020980835,2021-10-22
2021-10-25,6.800000190734863,7.320000171661377,6.570000171661377,6.860000133514404,7125800,6.860000133514404,2021-10-25
2021-10-26,6.849999904632568,6.850099904632568,6.589900152587891,6.590000152587891,2922600,6.590000152587891,2021-10-26
2021-10-27,6.630000114440918,6.650000095367432,6.489999771118164,6.5,2034200,6.5,2021-10-27
2021-10-28,6.5,7.119999885559082,6.460000038146973,6.760000228881836,3156200,6.760000228881836,2021-10-28
2021-10-29,6.75,6.869999885559082,6.710000038146973,6.789999961853027,1843200,6.789999961853027,2021-10-29
2021-11-01,6.800000190734863,7.070000171661377,6.75,7.039999961853027,2150200,7.039999961853027,2021-11-01
2021-11-02,7.03000020980835,7.21999979019165,6.980000019073486,7.170000076293945,2063700,7.170000076293945,2021-11-02
2021-11-03,7.139999866485596,7.420000076293945,7.090000152587891,7.230000019073486,2674800,7.230000019073486,2021-11-03
2021-11-04,7.25,7.449999809265137,7.170000076293945,7.179999828338623,1307900,7.179999828338623,2021-11-04
2021-11-05,7.199999809265137,7.269999980926514,7.019899980926514,7.019999980926514,1452000,7.019999980926514,2021-11-05
