,Open,High,Low,Close,Volume,Adj. Close,Date Time
2022-04-04 09:30:00,120.75,120.81999969482422,120.1500015258789,120.25559997558594,275154,120.25559997558594,2022-04-04 09:30:00
2022-04-04 09:35:00,120.2300033569336,120.6500015258789,120.2300033569336,120.3499984741211,79520,120.3499984741211,2022-04-04 09:35:00
2022-04-04 09:40:00,120.44000244140625,121.06999969482422,120.41000366210938,120.87000274658203,113554,120.87000274658203,2022-04-04 09:40:00
2022-04-04 09:45:00,120.93000030517578,121.01499938964844,120.4800033569336,121.01499938964844,66780,121.01499938964844,2022-04-04 09:45:00
2022-04-04 09:50:00,121.08000183105469,121.62999725341797,121.08000183105469,121.5999984741211,153341,121.5999984741211,2022-04-04 09:50:00
2022-04-04 09:55:00,121.62999725341797,122.12000274658203,121.62329864501953,121.95999908447266,158356,121.95999908447266,2022-04-04 09:55:00
2022-04-04 10:00:00,121.97000122070312,122.05999755859375,121.81999969482422,122.0199966430664,117273,122.0199966430664,2022-04-04 10:00:00
2022-04-04 10:05:00,121.9800033569336,122.06999969482422,121.83999633789062,121.87000274658203,38965,121.87000274658203,2022-04-04 10:05:00
2022-04-04 10:10:00,121.94000244140625,122.08000183105469,121.55850219726562,121.66999816894531,87237,121.66999816894531,2022-04-04 10:10:00
2022-04-04 10:15:00,121.63009643554688,121.65859985351562,121.12999725341797,121.6050033569336,97186,121.6050033569336,2022-04-04 10:15:00
2022-04-04 10:20:00,121.70999908447266,122.01000213623047,121.58149719238281,122.01000213623047,67055,122.01000213623047,2022-04-04 10:20:00
2022-04-04 10:25:00,122.03810119628906,122.2300033569336,121.91000366210938,122.2300033569336,55600,122.2300033569336,2022-04-04 10:25:00
2022-04-04 10:30:00,122.26000213623047,122.27999877929688,121.98999786376953,122.01000213623047,32875,122.01000213623047,2022-04-04 10:30:00
2022-04-04 10:35:00,122.02999877929688,122.30999755859375,121.80000305175781,122.06500244140625,97825,122.06500244140625,2022-04-04 10:35:00
2022-04-04 10:40:00,122.16400146484375,122.17720031738281,121.7300033569336,121.7300033569336,31564,121.7300033569336,2022-04-04 10:40:00
2022-04-04 10:45:00,121.8499984741211,122.08999633789062,121.62999725341797,122.01959991455078,41643,122.01959991455078,2022-04-04 10:45:00
2022-04-04 10:50:00,122.03910064697266,122.12000274658203,121.83499908447266,121.83499908447266,33770,121.83499908447266,2022-04-04 10:50:00
2022-04-04 10:55:00,121.83000183105469,122.06999969482422,121.74140167236328,121.91000366210938,0,121.91000366210938,2022-04-04 10:55:00
2022-04-04 11:00:00,121.91999816894531,122.44000244140625,121.88200378417969,122.37989807128906,1657373,122.37989807128906,2022-04-04 11:00:00
2022-04-04 11:05:00,122.36000061035156,122.57499694824219,122.29000091552734,122.48670196533203,45966,122.48670196533203,2022-04-04 11:05:00
2022-04-04 11:10:00,122.4000015258789,122.43000030517578,122.16000366210938,122.31999969482422,50812,122.31999969482422,2022-04-04 11:10:00
2022-04-04 11:15:00,122.31999969482422,122.37999725341797,122.18289947509766,122.32160186767578,19372,122.32160186767578,2022-04-04 11:15:00
2022-04-04 11:20:00,122.33650207519531,122.41000366210938,122.21430206298828,122.41000366210938,14653,122.41000366210938,2022-04-04 11:20:00
2022-04-04 11:25:00,122.43000030517578,122.53060150146484,122.3301010131836,122.5,20626,122.5,2022-04-04 11:25:00
2022-04-04 11:30:00,122.52999877929688,122.69000244140625,122.41600036621094,122.5,45048,122.5,2022-04-04 11:30:00
2022-04-04 11:35:00,122.45999908447266,122.52989959716797,122.2699966430664,122.46150207519531,18779,122.46150207519531,2022-04-04 11:35:00
2022-04-04 11:40:00,122.45770263671875,122.50669860839844,122.4000015258789,122.44989776611328,14706,122.44989776611328,2022-04-04 11:40:00
2022-04-04 11:45:00,122.44000244140625,122.76000213623047,122.36990356445312,122.69000244140625,36047,122.69000244140625,2022-04-04 11:45:00
2022-04-04 11:50:00,122.69000244140625,122.84989929199219,122.64990234375,122.83999633789062,24119,122.83999633789062,2022-04-04 11:50:00
2022-04-04 11:55:00,122.82990264892578,122.9198989868164,122.7300033569336,122.75,24564,122.75,2022-04-04 11:55:00
2022-04-04 12:00:00,122.76000213623047,122.78500366210938,122.63999938964844,122.6500015258789,44505,122.6500015258789,2022-04-04 12:00:00
2022-04-04 12:05:00,122.66999816894531,122.79000091552734,122.61000061035156,122.72000122070312,28033,122.72000122070312,2022-04-04 12:05:00
2022-04-04 12:10:00,122.72000122070312,122.8499984741211,122.62000274658203,122.8499984741211,34676,122.8499984741211,2022-04-04 12:10:00
2022-04-04 12:15:00,122.864501953125,122.864501953125,122.69000244140625,122.75,21832,122.75,2022-04-04 12:15:00
2022-04-04 12:20:00,122.79859924316406,122.80999755859375,122.643798828125,122.75,21382,122.75,2022-04-04 12:20:00
2022-04-04 12:25:00,122.72000122070312,122.8499984741211,122.70020294189453,122.80000305175781,40974,122.80000305175781,2022-04-04 12:25:00
2022-04-04 12:30:00,122.75869750976562,122.8843002319336,122.75869750976562,122.80999755859375,23542,122.80999755859375,2022-04-04 12:30:00
