,Open,High,Low,Close,Volume,Adj. Close,Date Time
2022-03-21 09:30:00,91.16999816894531,93.86000061035156,90.30909729003906,93.39579772949219,412715,93.39579772949219,2022-03-21 09:30:00
2022-03-21 09:45:00,93.58999633789062,93.58999633789062,90.0,92.44999694824219,260893,92.44999694824219,2022-03-21 09:45:00
2022-03-21 10:00:00,92.3499984741211,98.11000061035156,91.64009857177734,95.41000366210938,393827,95.41000366210938,2022-03-21 10:00:00
2022-03-21 10:15:00,95.39129638671875,95.39129638671875,91.0,92.97000122070312,295473,92.97000122070312,2022-03-21 10:15:00
2022-03-21 10:30:00,92.95999908447266,93.58000183105469,91.90010070800781,93.0,133536,93.0,2022-03-21 10:30:00
2022-03-21 10:45:00,92.91500091552734,95.51000213623047,92.81009674072266,94.7500991821289,185126,94.7500991821289,2022-03-21 10:45:00
2022-03-21 11:00:00,94.81999969482422,95.5999984741211,93.36000061035156,95.37000274658203,121204,95.37000274658203,2022-03-21 11:00:00
2022-03-21 11:15:00,95.49500274658203,96.98999786376953,95.2699966430664,96.66999816894531,168583,96.66999816894531,2022-03-21 11:15:00
2022-03-21 11:30:00,96.69000244140625,97.70999908447266,96.08000183105469,97.33999633789062,176217,97.33999633789062,2022-03-21 11:30:00
2022-03-21 11:45:00,97.25,97.66500091552734,96.16999816894531,97.375,133280,97.375,2022-03-21 11:45:00
2022-03-21 12:00:00,97.38330078125,97.96499633789062,96.5999984741211,97.83999633789062,135153,97.83999633789062,2022-03-21 12:00:00
2022-03-21 12:15:00,97.86499786376953,99.39920043945312,97.28459930419922,97.51000213623047,214119,97.51000213623047,2022-03-21 12:15:00
2022-03-21 12:30:00,97.57499694824219,97.66000366210938,95.97000122070312,96.80000305175781,145116,96.80000305175781,2022-03-21 12:30:00
2022-03-21 12:45:00,96.76000213623047,97.18000030517578,95.68000030517578,95.77999877929688,134928,95.77999877929688,2022-03-21 12:45:00
2022-03-21 13:00:00,95.77999877929688,96.2699966430664,94.8499984741211,95.27999877929688,86898,95.27999877929688,2022-03-21 13:00:00
2022-03-21 13:15:00,95.25,95.58979797363281,94.69999694824219,94.9000015258789,99313,94.9000015258789,2022-03-21 13:15:00
2022-03-21 13:30:00,94.95999908447266,95.5,94.25,94.375,53263,94.375,2022-03-21 13:30:00
2022-03-21 13:45:00,94.33999633789062,94.76000213623047,94.10590362548828,94.5199966430664,48724,94.5199966430664,2022-03-21 13:45:00
2022-03-21 14:00:00,94.70999908447266,94.73999786376953,94.05000305175781,94.5999984741211,43393,94.5999984741211,2022-03-21 14:00:00
2022-03-21 14:15:00,94.66999816894531,95.0,94.20999908447266,94.23999786376953,70861,94.23999786376953,2022-03-21 14:15:00
2022-03-21 14:30:00,94.20999908447266,94.30000305175781,93.7699966430664,94.07109832763672,68312,94.07109832763672,2022-03-21 14:30:00
2022-03-21 14:45:00,94.0,94.1500015258789,92.88999938964844,93.12000274658203,75135,93.12000274658203,2022-03-21 14:45:00
2022-03-21 15:00:00,93.0199966430664,93.40499877929688,92.91000366210938,93.2699966430664,35299,93.2699966430664,2022-03-21 15:00:00
2022-03-21 15:15:00,93.23999786376953,93.3949966430664,92.63999938964844,92.93000030517578,56117,92.93000030517578,2022-03-21 15:15:00
2022-03-21 15:30:00,93.08000183105469,94.44999694824219,92.9000015258789,94.19999694824219,128150,94.19999694824219,2022-03-21 15:30:00
2022-03-21 15:45:00,94.19000244140625,94.44000244140625,93.54000091552734,94.13999938964844,172565,94.13999938964844,2022-03-21 15:45:00
2022-03-22 09:30:00,95.4000015258789,99.0801010131836,94.44999694824219,98.18699645996094,359156,98.18699645996094,2022-03-22 09:30:00
2022-03-22 09:45:00,98.11260223388672,100.9000015258789,97.0000991821289,100.62000274658203,410015,100.62000274658203,2022-03-22 09:45:00
2022-03-22 10:00:00,100.58000183105469,101.9749984741211,100.3009033203125,101.4000015258789,308183,101.4000015258789,2022-03-22 10:00:00
2022-03-22 10:15:00,101.45999908447266,103.0,100.5999984741211,101.63999938964844,330348,101.63999938964844,2022-03-22 10:15:00
2022-03-22 10:30:00,101.63999938964844,102.30000305175781,101.14119720458984,102.0,176121,102.0,2022-03-22 10:30:00
2022-03-22 10:45:00,102.08999633789062,106.73999786376953,101.89009857177734,106.48999786376953,618176,106.48999786376953,2022-03-22 10:45:00
2022-03-22 11:00:00,106.4800033569336,109.0,105.69999694824219,107.33000183105469,564703,107.33000183105469,2022-03-22 11:00:00
2022-03-22 11:15:00,107.2300033569336,108.97000122070312,105.0999984741211,105.0999984741211,337213,105.0999984741211,2022-03-22 11:15:00
2022-03-22 11:30:00,105.31999969482422,107.37000274658203,104.56999969482422,106.69999694824219,240660,106.69999694824219,2022-03-22 11:30:00
2022-03-22 11:45:00,106.68000030517578,106.73999786376953,105.59010314941406,105.9000015258789,127699,105.9000015258789,2022-03-22 11:45:00
2022-03-22 12:00:00,105.88999938964844,107.58499908447266,104.68000030517578,107.56500244140625,120008,107.56500244140625,2022-03-22 12:00:00
2022-03-22 12:15:00,107.5199966430664,108.52999877929688,107.49369812011719,107.76000213623047,174717,107.76000213623047,2022-03-22 12:15:00
2022-03-22 12:30:00,107.80000305175781,115.68000030517578,107.66999816894531,112.9800033569336,1092326,112.9800033569336,2022-03-22 12:30:00
2022-03-22 12:45:00,112.93499755859375,117.7300033569336,112.04000091552734,116.15119934082031,659294,116.15119934082031,2022-03-22 12:45:00
2022-03-22 13:00:00,116.20500183105469,121.30999755859375,115.7300033569336,118.71510314941406,1281396,118.71510314941406,2022-03-22 13:00:00
2022-03-22 13:15:00,118.98999786376953,119.98999786376953,117.0999984741211,118.52429962158203,879861,118.52429962158203,2022-03-22 13:15:00
2022-03-22 13:30:00,118.44000244140625,122.44940185546875,117.51000213623047,118.98909759521484,970454,118.98909759521484,2022-03-22 13:30:00
2022-03-22 13:45:00,118.91000366210938,121.45999908447266,117.7249984741211,119.47000122070312,527285,119.47000122070312,2022-03-22 13:45:00
2022-03-22 14:00:00,119.59500122070312,124.41999816894531,119.5,122.76000213623047,779109,122.76000213623047,2022-03-22 14:00:00
2022-03-22 14:15:00,122.70999908447266,125.79000091552734,121.5999984741211,123.61740112304688,890114,123.61740112304688,2022-03-22 14:15:00
2022-03-22 14:30:00,123.70999908447266,124.22000122070312,119.0199966430664,119.4000015258789,525570,119.4000015258789,2022-03-22 14:30:00
2022-03-22 14:45:00,119.4000015258789,121.19999694824219,118.36100006103516,119.5718002319336,351052,119.5718002319336,2022-03-22 14:45:00
2022-03-22 15:00:00,119.58000183105469,121.30999755859375,118.64199829101562,121.22000122070312,425995,121.22000122070312,2022-03-22 15:00:00
2022-03-22 15:15:00,121.2699966430664,122.22000122070312,118.68260192871094,119.30000305175781,377443,119.30000305175781,2022-03-22 15:15:00
2022-03-22 15:30:00,119.30999755859375,124.25,119.16999816894531,123.87999725341797,570871,123.87999725341797,2022-03-22 15:30:00
2022-03-22 15:45:00,123.87999725341797,125.69000244140625,122.28009796142578,123.15799713134766,862732,123.15799713134766,2022-03-22 15:45:00
2022-03-23 09:30:00,130.0,141.52000427246094,126.55000305175781,139.42930603027344,5228207,139.42930603027344,2022-03-23 09:30:00
2022-03-23 09:45:00,139.2899932861328,144.0,133.10000610351562,133.87789916992188,2639534,133.87789916992188,2022-03-23 09:45:00
2022-03-23 10:00:00,134.14549255371094,139.5,132.1199951171875,137.52999877929688,1499157,137.52999877929688,2022-03-23 10:00:00
2022-03-23 10:15:00,137.67999267578125,142.4499969482422,137.0,139.5,1296441,139.5,2022-03-23 10:15:00
2022-03-23 10:30:00,139.5850067138672,141.4600067138672,136.5,138.68499755859375,674253,138.68499755859375,2022-03-23 10:30:00
2022-03-23 10:45:00,138.52000427246094,139.3000030517578,134.02999877929688,134.4683074951172,745857,134.4683074951172,2022-03-23 10:45:00
2022-03-23 11:00:00,134.38999938964844,137.85000610351562,133.0,135.32000732421875,529233,135.32000732421875,2022-03-23 11:00:00
2022-03-23 11:15:00,135.10000610351562,139.8990020751953,134.35000610351562,138.80999755859375,482561,138.80999755859375,2022-03-23 11:15:00
2022-03-23 11:30:00,138.87989807128906,144.0,137.14239501953125,142.39590454101562,836226,142.39590454101562,2022-03-23 11:30:00
2022-03-23 11:45:00,142.47000122070312,147.99989318847656,141.02999877929688,147.09890747070312,1301335,147.09890747070312,2022-03-23 11:45:00
2022-03-23 12:00:00,146.98300170898438,150.92990112304688,141.3300018310547,143.24989318847656,1590003,143.24989318847656,2022-03-23 12:00:00
2022-03-23 12:15:00,143.38999938964844,145.0,141.58999633789062,143.87440490722656,569425,143.87440490722656,2022-03-23 12:15:00
2022-03-23 12:30:00,143.9698944091797,145.72999572753906,139.14999389648438,139.2100067138672,611805,139.2100067138672,2022-03-23 12:30:00
2022-03-23 12:45:00,139.54580688476562,143.9687957763672,138.10000610351562,143.0,553862,143.0,2022-03-23 12:45:00
2022-03-23 13:00:00,142.9199981689453,143.49989318847656,138.5,141.01010131835938,417865,141.01010131835938,2022-03-23 13:00:00
2022-03-23 13:15:00,141.07000732421875,142.47000122070312,135.11000061035156,136.4199981689453,504435,136.4199981689453,2022-03-23 13:15:00
2022-03-23 13:30:00,136.2899932861328,138.1999053955078,135.33059692382812,135.34890747070312,322537,135.34890747070312,2022-03-23 13:30:00
2022-03-23 13:45:00,135.3300018310547,141.1999053955078,135.22000122070312,140.22999572753906,463113,140.22999572753906,2022-03-23 13:45:00
2022-03-23 14:00:00,140.3800048828125,140.7100067138672,136.30999755859375,137.4550018310547,308566,137.4550018310547,2022-03-23 14:00:00
2022-03-23 14:15:00,137.61990356445312,142.86000061035156,136.97999572753906,141.74000549316406,483670,141.74000549316406,2022-03-23 14:15:00
2022-03-23 14:30:00,141.89990234375,145.0,141.58009338378906,144.27000427246094,530726,144.27000427246094,2022-03-23 14:30:00
2022-03-23 14:45:00,144.27000427246094,146.9799041748047,141.1999969482422,141.67999267578125,667554,141.67999267578125,2022-03-23 14:45:00
2022-03-23 15:00:00,141.56900024414062,144.49989318847656,136.75,138.389892578125,521595,138.389892578125,2022-03-23 15:00:00
2022-03-23 15:15:00,137.88490295410156,139.22860717773438,135.85000610351562,139.17990112304688,373565,139.17990112304688,2022-03-23 15:15:00
2022-03-23 15:30:00,138.98779296875,140.0,137.0200958251953,139.89990234375,453852,139.89990234375,2022-03-23 15:30:00
2022-03-23 15:45:00,139.86819458007812,143.83999633789062,139.58999633789062,140.89990234375,811366,140.89990234375,2022-03-23 15:45:00
2022-03-24 09:30:00,134.01499938964844,137.11000061035156,127.5,128.11500549316406,1658272,128.11500549316406,2022-03-24 09:30:00
2022-03-24 09:45:00,128.02000427246094,131.0,127.04000091552734,128.22000122070312,815287,128.22000122070312,2022-03-24 09:45:00
2022-03-24 10:00:00,128.7100067138672,131.89999389648438,127.4000015258789,128.5,504230,128.5,2022-03-24 10:00:00
2022-03-24 10:15:00,128.61329650878906,130.5,126.76000213623047,130.1970977783203,521113,130.1970977783203,2022-03-24 10:15:00
2022-03-24 10:30:00,130.0,131.5,128.75999450683594,129.88999938964844,285000,129.88999938964844,2022-03-24 10:30:00
2022-03-24 10:45:00,129.9199981689453,131.17999267578125,128.0,129.0,261857,129.0,2022-03-24 10:45:00
2022-03-24 11:00:00,128.91000366210938,131.47000122070312,128.4499969482422,130.64999389648438,287918,130.64999389648438,2022-03-24 11:00:00
2022-03-24 11:15:00,130.72000122070312,134.35000610351562,130.5399932861328,133.38999938964844,377836,133.38999938964844,2022-03-24 11:15:00
2022-03-24 11:30:00,133.35000610351562,133.77000427246094,132.0,132.18499755859375,191167,132.18499755859375,2022-03-24 11:30:00
